day,timestamp,global_ts,move,mid_before,mid_after,n_trades,max_qty,total_qty,dominant_share,time_span,label
-1,206200,-793800,8.0,9993.0,10001.0,1,7,7,1.0,0,WHALE
-1,209600,-790400,-11.0,10002.0,9991.0,1,4,4,1.0,0,WHALE
-1,209700,-790300,7.5,9991.0,9998.5,1,4,4,1.0,0,WHALE
-1,211100,-788900,6.5,10004.5,10011.0,0,0,0,,0,NO_TRADES
-1,211200,-788800,-8.0,10011.0,10003.0,0,0,0,,0,NO_TRADES
-1,211600,-788400,-10.0,10001.0,9991.0,0,0,0,,0,NO_TRADES
-1,211700,-788300,19.0,9991.0,10010.0,0,0,0,,0,NO_TRADES
-1,211800,-788200,-8.0,10010.0,10002.0,0,0,0,,0,NO_TRADES
-1,212700,-787300,-6.0,10003.0,9997.0,1,6,6,1.0,0,WHALE
-1,214800,-785200,-7.0,10000.0,9993.0,0,0,0,,0,NO_TRADES
-1,214900,-785100,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
-1,215000,-785000,8.0,10001.0,10009.0,0,0,0,,0,NO_TRADES
-1,215100,-784900,-8.0,10009.0,10001.0,0,0,0,,0,NO_TRADES
-1,215500,-784500,8.0,10000.0,10008.0,0,0,0,,0,NO_TRADES
-1,215600,-784400,-9.5,10008.0,9998.5,0,0,0,,0,NO_TRADES
-1,217600,-782400,-8.0,10002.0,9994.0,0,0,0,,0,NO_TRADES
-1,217700,-782300,9.0,9994.0,10003.0,0,0,0,,0,NO_TRADES
-1,217900,-782100,12.0,9999.0,10011.0,0,0,0,,0,NO_TRADES
-1,218000,-782000,-6.5,10011.0,10004.5,0,0,0,,0,NO_TRADES
-1,218300,-781700,-6.0,10003.0,9997.0,0,0,0,,0,NO_TRADES
-1,218500,-781500,8.0,10002.0,10010.0,0,0,0,,0,NO_TRADES
-1,218600,-781400,-8.0,10010.0,10002.0,0,0,0,,0,NO_TRADES
-1,219700,-780300,-6.5,10000.5,9994.0,0,0,0,,0,NO_TRADES
-1,219800,-780200,8.0,9994.0,10002.0,0,0,0,,0,NO_TRADES
-1,221700,-778300,7.0,9999.0,10006.0,0,0,0,,0,NO_TRADES
-1,222900,-777100,-8.0,10004.0,9996.0,0,0,0,,0,NO_TRADES
-1,223000,-777000,7.0,9996.0,10003.0,0,0,0,,0,NO_TRADES
-1,224400,-775600,-6.5,10004.5,9998.0,1,5,5,1.0,0,WHALE
-1,224500,-775500,6.0,9998.0,10004.0,1,5,5,1.0,0,WHALE
-1,224600,-775400,-8.0,10004.0,9996.0,1,5,5,1.0,0,WHALE
-1,224700,-775300,8.0,9996.0,10004.0,1,5,5,1.0,0,WHALE
-1,224900,-775100,-7.0,10004.0,9997.0,1,5,5,1.0,0,WHALE
-1,225000,-775000,7.0,9997.0,10004.0,1,5,5,1.0,0,WHALE
-1,225700,-774300,-8.0,10005.0,9997.0,0,0,0,,0,NO_TRADES
-1,225800,-774200,8.0,9997.0,10005.0,1,6,6,1.0,0,WHALE
-1,229800,-770200,-8.0,10002.0,9994.0,1,5,5,1.0,0,WHALE
-1,229900,-770100,7.0,9994.0,10001.0,1,5,5,1.0,0,WHALE
-1,231900,-768100,-9.0,10001.0,9992.0,0,0,0,,0,NO_TRADES
-1,232000,-768000,9.5,9992.0,10001.5,0,0,0,,0,NO_TRADES
-1,236700,-763300,-8.5,10003.5,9995.0,4,5,14,0.35714285714285715,600,SWARM
-1,237000,-763000,10.5,9997.0,10007.5,3,5,12,0.4166666666666667,500,SWARM
-1,237300,-762700,7.5,10003.5,10011.0,2,5,8,0.625,100,WHALE
-1,237400,-762600,-6.5,10011.0,10004.5,2,5,8,0.625,100,WHALE
-1,239100,-760900,-9.0,10004.0,9995.0,0,0,0,,0,NO_TRADES
-1,239200,-760800,11.0,9995.0,10006.0,0,0,0,,0,NO_TRADES
-1,239700,-760300,6.5,10004.5,10011.0,0,0,0,,0,NO_TRADES
-1,239800,-760200,-8.0,10011.0,10003.0,0,0,0,,0,NO_TRADES
-1,240700,-759300,-8.0,10002.0,9994.0,0,0,0,,0,NO_TRADES
-1,240800,-759200,6.5,9994.0,10000.5,0,0,0,,0,NO_TRADES
-1,241300,-758700,9.5,10001.5,10011.0,1,7,7,1.0,0,WHALE
-1,241400,-758600,-10.0,10011.0,10001.0,1,7,7,1.0,0,WHALE
-1,242400,-757600,8.0,10001.0,10009.0,1,5,5,1.0,0,WHALE
-1,242500,-757500,-8.5,10009.0,10000.5,1,5,5,1.0,0,WHALE
-1,243800,-756200,-7.0,10001.0,9994.0,1,6,6,1.0,0,WHALE
-1,243900,-756100,8.0,9994.0,10002.0,1,6,6,1.0,0,WHALE
-1,245200,-754800,-8.0,10002.0,9994.0,0,0,0,,0,NO_TRADES
-1,245600,-754400,8.0,10001.0,10009.0,0,0,0,,0,NO_TRADES
-1,245700,-754300,-9.0,10009.0,10000.0,0,0,0,,0,NO_TRADES
-1,246900,-753100,-11.0,10003.0,9992.0,0,0,0,,0,NO_TRADES
-1,247000,-753000,8.5,9992.0,10000.5,0,0,0,,0,NO_TRADES
-1,250000,-750000,-9.5,10002.5,9993.0,0,0,0,,0,NO_TRADES
-1,250200,-749800,9.5,9993.0,10002.5,0,0,0,,0,NO_TRADES
-1,252500,-747500,7.5,10000.5,10008.0,2,7,12,0.5833333333333334,100,SWARM
-1,252600,-747400,-8.0,10008.0,10000.0,2,7,12,0.5833333333333334,100,SWARM
-1,252900,-747100,9.0,10000.0,10009.0,0,0,0,,0,NO_TRADES
-1,253000,-747000,-8.0,10009.0,10001.0,0,0,0,,0,NO_TRADES
-1,254900,-745100,-7.0,10009.0,10002.0,0,0,0,,0,NO_TRADES
-1,256500,-743500,8.0,10001.0,10009.0,0,0,0,,0,NO_TRADES
-1,256600,-743400,-7.0,10009.0,10002.0,0,0,0,,0,NO_TRADES
-1,257200,-742800,10.0,10001.0,10011.0,0,0,0,,0,NO_TRADES
-1,258000,-742000,-8.5,10005.5,9997.0,2,9,13,0.6923076923076923,100,WHALE
-1,258100,-741900,10.0,9997.0,10007.0,2,9,13,0.6923076923076923,100,WHALE
-1,258900,-741100,-7.0,10005.0,9998.0,0,0,0,,0,NO_TRADES
-1,259000,-741000,8.0,9998.0,10006.0,1,8,8,1.0,0,WHALE
-1,259300,-740700,-11.0,10006.0,9995.0,1,8,8,1.0,0,WHALE
-1,259400,-740600,12.0,9995.0,10007.0,1,8,8,1.0,0,WHALE
-1,263700,-736300,7.5,10005.5,10013.0,0,0,0,,0,NO_TRADES
-1,263800,-736200,-11.0,10013.0,10002.0,0,0,0,,0,NO_TRADES
-1,264600,-735400,-10.0,10003.0,9993.0,1,8,8,1.0,0,WHALE
-1,264700,-735300,9.5,9993.0,10002.5,1,8,8,1.0,0,WHALE
-1,266000,-734000,-9.0,9999.0,9990.0,0,0,0,,0,NO_TRADES
-1,266100,-733900,8.5,9990.0,9998.5,0,0,0,,0,NO_TRADES
-1,266300,-733700,-11.0,10000.0,9989.0,0,0,0,,0,NO_TRADES
-1,266400,-733600,10.0,9989.0,9999.0,0,0,0,,0,NO_TRADES
-1,267700,-732300,8.0,9999.0,10007.0,0,0,0,,0,NO_TRADES
-1,267800,-732200,-9.0,10007.0,9998.0,0,0,0,,0,NO_TRADES
-1,270200,-729800,-8.0,10000.0,9992.0,1,2,2,1.0,0,WHALE
-1,270300,-729700,8.0,9992.0,10000.0,1,2,2,1.0,0,WHALE
-1,273500,-726500,-10.0,9997.0,9987.0,0,0,0,,0,NO_TRADES
-1,273600,-726400,11.5,9987.0,9998.5,0,0,0,,0,NO_TRADES
-1,275600,-724400,-8.0,9997.0,9989.0,0,0,0,,0,NO_TRADES
-1,275700,-724300,7.0,9989.0,9996.0,0,0,0,,0,NO_TRADES
-1,276400,-723600,-8.0,9999.0,9991.0,0,0,0,,0,NO_TRADES
-1,276500,-723500,13.0,9991.0,10004.0,0,0,0,,0,NO_TRADES
-1,276700,-723300,-11.5,10007.0,9995.5,0,0,0,,0,NO_TRADES
-1,277800,-722200,9.0,9998.0,10007.0,0,0,0,,0,NO_TRADES
-1,277900,-722100,-6.0,10007.0,10001.0,0,0,0,,0,NO_TRADES
-1,279600,-720400,-8.0,9999.0,9991.0,0,0,0,,0,NO_TRADES
-1,279700,-720300,9.0,9991.0,10000.0,0,0,0,,0,NO_TRADES
-1,281800,-718200,7.0,9997.0,10004.0,0,0,0,,0,NO_TRADES
-1,281900,-718100,-13.5,10004.0,9990.5,0,0,0,,0,NO_TRADES
-1,282000,-718000,15.5,9990.5,10006.0,0,0,0,,0,NO_TRADES
-1,282100,-717900,-12.0,10006.0,9994.0,1,4,4,1.0,0,WHALE
-1,282300,-717700,8.0,9996.0,10004.0,2,6,10,0.6,200,WHALE
-1,282400,-717600,-7.0,10004.0,9997.0,2,6,10,0.6,200,WHALE
-1,282800,-717200,-6.0,9995.0,9989.0,2,6,10,0.6,200,WHALE
-1,282900,-717100,8.0,9989.0,9997.0,2,6,10,0.6,200,WHALE
-1,284700,-715300,8.0,9998.0,10006.0,0,0,0,,0,NO_TRADES
-1,284800,-715200,-8.0,10006.0,9998.0,0,0,0,,0,NO_TRADES
-1,287400,-712600,9.5,9996.5,10006.0,0,0,0,,0,NO_TRADES
-1,287500,-712500,-8.0,10006.0,9998.0,0,0,0,,0,NO_TRADES
-1,289400,-710600,-7.0,9999.0,9992.0,0,0,0,,0,NO_TRADES
-1,289500,-710500,6.0,9992.0,9998.0,0,0,0,,0,NO_TRADES
-1,290900,-709100,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
-1,291000,-709000,-7.0,10004.0,9997.0,1,3,3,1.0,0,WHALE
-1,291900,-708100,-7.0,9997.0,9990.0,0,0,0,,0,NO_TRADES
-1,292000,-708000,8.5,9990.0,9998.5,0,0,0,,0,NO_TRADES
-1,292300,-707700,6.0,9992.0,9998.0,0,0,0,,0,NO_TRADES
-1,293200,-706800,-10.0,9997.0,9987.0,0,0,0,,0,NO_TRADES
-1,293300,-706700,8.0,9987.0,9995.0,0,0,0,,0,NO_TRADES
-1,293700,-706300,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
-1,293800,-706200,-9.0,10004.0,9995.0,0,0,0,,0,NO_TRADES
-1,295500,-704500,-8.0,9998.0,9990.0,0,0,0,,0,NO_TRADES
-1,295600,-704400,7.0,9990.0,9997.0,0,0,0,,0,NO_TRADES
-1,296000,-704000,8.0,9998.0,10006.0,0,0,0,,0,NO_TRADES
-1,296100,-703900,-8.0,10006.0,9998.0,0,0,0,,0,NO_TRADES
-1,296700,-703300,-8.0,9998.0,9990.0,1,9,9,1.0,0,WHALE
-1,296800,-703200,7.0,9990.0,9997.0,1,9,9,1.0,0,WHALE
-1,298000,-702000,-11.0,9999.0,9988.0,0,0,0,,0,NO_TRADES
-1,298100,-701900,10.0,9988.0,9998.0,0,0,0,,0,NO_TRADES
-1,298200,-701800,-8.0,9998.0,9990.0,0,0,0,,0,NO_TRADES
-1,298300,-701700,8.0,9990.0,9998.0,0,0,0,,0,NO_TRADES
-1,298700,-701300,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
-1,298800,-701200,-7.5,10005.0,9997.5,0,0,0,,0,NO_TRADES
-1,302900,-697100,-12.5,10005.5,9993.0,0,0,0,,0,NO_TRADES
-1,303000,-697000,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
-1,305800,-694200,-8.0,10000.0,9992.0,1,6,6,1.0,0,WHALE
-1,305900,-694100,7.0,9992.0,9999.0,1,6,6,1.0,0,WHALE
-1,308700,-691300,8.0,10004.0,10012.0,0,0,0,,0,NO_TRADES
-1,308800,-691200,-9.0,10012.0,10003.0,0,0,0,,0,NO_TRADES
-1,310200,-689800,11.0,10004.0,10015.0,1,9,9,1.0,0,WHALE
-1,310300,-689700,-6.0,10015.0,10009.0,1,9,9,1.0,0,WHALE
-1,312300,-687700,11.5,9999.5,10011.0,0,0,0,,0,NO_TRADES
-1,312400,-687600,-8.0,10011.0,10003.0,0,0,0,,0,NO_TRADES
-1,313200,-686800,-8.0,10004.0,9996.0,2,3,5,0.6,500,WHALE
-1,313500,-686500,8.0,10004.0,10012.0,2,3,5,0.6,500,WHALE
-1,313700,-686300,-13.0,10013.0,10000.0,1,3,3,1.0,0,WHALE
-1,316900,-683100,8.0,10004.0,10012.0,0,0,0,,0,NO_TRADES
-1,317000,-683000,-7.5,10012.0,10004.5,0,0,0,,0,NO_TRADES
-1,319800,-680200,-7.0,10003.0,9996.0,0,0,0,,0,NO_TRADES
-1,319900,-680100,8.0,9996.0,10004.0,0,0,0,,0,NO_TRADES
-1,323700,-676300,10.0,10007.0,10017.0,1,6,6,1.0,0,WHALE
-1,323800,-676200,-11.5,10017.0,10005.5,1,6,6,1.0,0,WHALE
-1,323900,-676100,8.5,10005.5,10014.0,1,6,6,1.0,0,WHALE
-1,324000,-676000,-6.0,10014.0,10008.0,0,0,0,,0,NO_TRADES
-1,325300,-674700,-6.5,10005.5,9999.0,1,5,5,1.0,0,WHALE
-1,325400,-674600,6.5,9999.0,10005.5,1,5,5,1.0,0,WHALE
-1,329900,-670100,-8.0,10008.0,10000.0,1,4,4,1.0,0,WHALE
-1,330000,-670000,8.0,10000.0,10008.0,1,4,4,1.0,0,WHALE
-1,330600,-669400,-10.5,10008.5,9998.0,1,2,2,1.0,0,WHALE
-1,330700,-669300,9.0,9998.0,10007.0,1,2,2,1.0,0,WHALE
-1,331600,-668400,-9.0,10009.0,10000.0,1,8,8,1.0,0,WHALE
-1,331700,-668300,8.0,10000.0,10008.0,1,8,8,1.0,0,WHALE
-1,332700,-667300,9.5,10009.5,10019.0,1,5,5,1.0,0,WHALE
-1,332800,-667200,-11.0,10019.0,10008.0,1,5,5,1.0,0,WHALE
-1,334100,-665900,8.5,10007.5,10016.0,0,0,0,,0,NO_TRADES
-1,334200,-665800,-9.0,10016.0,10007.0,0,0,0,,0,NO_TRADES
-1,335700,-664300,9.0,10007.0,10016.0,2,6,12,0.5,200,SWARM
-1,335800,-664200,-8.0,10016.0,10008.0,2,6,12,0.5,200,SWARM
-1,336100,-663900,6.0,10006.5,10012.5,3,9,21,0.42857142857142855,600,SWARM
-1,336900,-663100,8.0,10007.0,10015.0,3,7,17,0.4117647058823529,500,SWARM
-1,338800,-661200,8.0,10006.0,10014.0,0,0,0,,0,NO_TRADES
-1,338900,-661100,-8.0,10014.0,10006.0,0,0,0,,0,NO_TRADES
-1,341300,-658700,8.5,10007.5,10016.0,1,2,2,1.0,0,WHALE
-1,341400,-658600,-10.0,10016.0,10006.0,1,2,2,1.0,0,WHALE
-1,342100,-657900,7.0,10007.0,10014.0,1,5,5,1.0,0,WHALE
-1,342200,-657800,-8.0,10014.0,10006.0,1,5,5,1.0,0,WHALE
-1,342500,-657500,12.0,10005.0,10017.0,1,5,5,1.0,0,WHALE
-1,342600,-657400,-11.0,10017.0,10006.0,1,5,5,1.0,0,WHALE
-1,343200,-656800,-7.5,10009.5,10002.0,0,0,0,,0,NO_TRADES
-1,343300,-656700,6.0,10002.0,10008.0,0,0,0,,0,NO_TRADES
-1,348400,-651600,8.0,10006.0,10014.0,0,0,0,,0,NO_TRADES
-1,348500,-651500,-8.0,10014.0,10006.0,0,0,0,,0,NO_TRADES
-1,348900,-651100,6.0,10006.0,10012.0,0,0,0,,0,NO_TRADES
-1,349000,-651000,-8.0,10012.0,10004.0,1,4,4,1.0,0,WHALE
-1,350500,-649500,-9.5,10003.5,9994.0,1,5,5,1.0,0,WHALE
-1,350600,-649400,8.0,9994.0,10002.0,1,5,5,1.0,0,WHALE
-1,352400,-647600,-6.5,10001.5,9995.0,0,0,0,,0,NO_TRADES
-1,352500,-647500,7.0,9995.0,10002.0,0,0,0,,0,NO_TRADES
-1,353300,-646700,-8.0,10001.0,9993.0,1,5,5,1.0,0,WHALE
-1,353400,-646600,8.0,9993.0,10001.0,1,5,5,1.0,0,WHALE
-1,353500,-646500,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
-1,353600,-646400,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
-1,360200,-639800,-8.5,10000.5,9992.0,0,0,0,,0,NO_TRADES
-1,360300,-639700,16.0,9992.0,10008.0,0,0,0,,0,NO_TRADES
-1,360400,-639600,-7.5,10008.0,10000.5,0,0,0,,0,NO_TRADES
-1,360700,-639300,-7.0,9999.0,9992.0,0,0,0,,0,NO_TRADES
-1,360800,-639200,8.0,9992.0,10000.0,0,0,0,,0,NO_TRADES
-1,361300,-638700,-8.0,10001.0,9993.0,1,6,6,1.0,0,WHALE
-1,361400,-638600,8.0,9993.0,10001.0,1,6,6,1.0,0,WHALE
-1,361700,-638300,-8.0,10001.0,9993.0,1,6,6,1.0,0,WHALE
-1,361800,-638200,8.0,9993.0,10001.0,1,6,6,1.0,0,WHALE
-1,362600,-637400,11.0,10002.0,10013.0,0,0,0,,0,NO_TRADES
-1,362700,-637300,-9.5,10013.0,10003.5,0,0,0,,0,NO_TRADES
-1,365000,-635000,9.5,9998.5,10008.0,1,3,3,1.0,0,WHALE
-1,365100,-634900,-7.0,10008.0,10001.0,1,3,3,1.0,0,WHALE
-1,365600,-634400,8.0,10000.0,10008.0,1,3,3,1.0,0,WHALE
-1,365800,-634200,-13.0,10005.0,9992.0,0,0,0,,0,NO_TRADES
-1,365900,-634100,9.0,9992.0,10001.0,0,0,0,,0,NO_TRADES
-1,368300,-631700,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
-1,368400,-631600,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
-1,368500,-631500,10.0,10001.0,10011.0,0,0,0,,0,NO_TRADES
-1,368600,-631400,-13.5,10011.0,9997.5,0,0,0,,0,NO_TRADES
-1,369300,-630700,9.0,10000.0,10009.0,0,0,0,,0,NO_TRADES
-1,369400,-630600,-8.0,10009.0,10001.0,0,0,0,,0,NO_TRADES
-1,369600,-630400,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
-1,370300,-629700,-9.0,10001.0,9992.0,0,0,0,,0,NO_TRADES
-1,370500,-629500,10.0,9994.5,10004.5,0,0,0,,0,NO_TRADES
-1,371900,-628100,-12.0,10001.0,9989.0,0,0,0,,0,NO_TRADES
-1,372000,-628000,11.0,9989.0,10000.0,0,0,0,,0,NO_TRADES
-1,374200,-625800,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
-1,374300,-625700,6.5,9993.0,9999.5,0,0,0,,0,NO_TRADES
-1,374900,-625100,-8.0,10001.0,9993.0,1,4,4,1.0,0,WHALE
-1,375000,-625000,9.0,9993.0,10002.0,2,4,7,0.5714285714285714,100,SWARM
-1,376400,-623600,8.0,10001.0,10009.0,0,0,0,,0,NO_TRADES
-1,376500,-623500,-6.5,10009.0,10002.5,0,0,0,,0,NO_TRADES
-1,378500,-621500,7.5,10002.5,10010.0,0,0,0,,0,NO_TRADES
-1,378600,-621400,-8.0,10010.0,10002.0,0,0,0,,0,NO_TRADES
-1,378900,-621100,9.0,10002.0,10011.0,0,0,0,,0,NO_TRADES
-1,379000,-621000,-9.5,10011.0,10001.5,0,0,0,,0,NO_TRADES
-1,381100,-618900,-8.0,10004.0,9996.0,2,8,10,0.8,100,WHALE
-1,381200,-618800,8.0,9996.0,10004.0,2,8,10,0.8,100,WHALE
-1,381300,-618700,-8.0,10004.0,9996.0,2,8,10,0.8,100,WHALE
-1,381400,-618600,8.0,9996.0,10004.0,1,2,2,1.0,0,WHALE
-1,382900,-617100,8.0,10005.0,10013.0,1,6,6,1.0,0,WHALE
-1,383000,-617000,-11.0,10013.0,10002.0,1,6,6,1.0,0,WHALE
-1,384000,-616000,-11.0,10001.0,9990.0,1,4,4,1.0,0,WHALE
-1,384100,-615900,12.0,9990.0,10002.0,1,4,4,1.0,0,WHALE
-1,384900,-615100,-6.0,10006.5,10000.5,0,0,0,,0,NO_TRADES
-1,392800,-607200,-9.5,10005.5,9996.0,0,0,0,,0,NO_TRADES
-1,392900,-607100,6.0,9996.0,10002.0,0,0,0,,0,NO_TRADES
-1,393900,-606100,7.0,9999.0,10006.0,0,0,0,,0,NO_TRADES
-1,398400,-601600,8.0,10007.0,10015.0,0,0,0,,0,NO_TRADES
-1,398500,-601500,-8.0,10015.0,10007.0,0,0,0,,0,NO_TRADES
-1,400400,-599600,8.0,10007.0,10015.0,0,0,0,,0,NO_TRADES
-1,400500,-599500,-8.0,10015.0,10007.0,0,0,0,,0,NO_TRADES
-1,401800,-598200,11.0,10006.0,10017.0,1,9,9,1.0,0,WHALE
-1,401900,-598100,-10.0,10017.0,10007.0,1,9,9,1.0,0,WHALE
-1,402100,-597900,6.5,10007.5,10014.0,2,9,14,0.6428571428571429,700,WHALE
-1,402200,-597800,-8.0,10014.0,10006.0,1,5,5,1.0,0,WHALE
-1,402800,-597200,-8.0,10005.0,9997.0,1,5,5,1.0,0,WHALE
-1,402900,-597100,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
-1,403200,-596800,8.0,10005.0,10013.0,0,0,0,,0,NO_TRADES
-1,403300,-596700,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
-1,404800,-595200,-9.0,10004.0,9995.0,1,2,2,1.0,0,WHALE
-1,404900,-595100,7.5,9995.0,10002.5,1,2,2,1.0,0,WHALE
-1,405400,-594600,8.0,10003.0,10011.0,1,2,2,1.0,0,WHALE
-1,405500,-594500,-8.0,10011.0,10003.0,1,2,2,1.0,0,WHALE
-1,405900,-594100,6.5,10003.5,10010.0,0,0,0,,0,NO_TRADES
-1,406000,-594000,-6.5,10010.0,10003.5,0,0,0,,0,NO_TRADES
-1,406200,-593800,7.0,10003.0,10010.0,0,0,0,,0,NO_TRADES
-1,406300,-593700,-8.0,10010.0,10002.0,0,0,0,,0,NO_TRADES
-1,409600,-590400,6.5,9995.5,10002.0,0,0,0,,0,NO_TRADES
-1,414800,-585200,7.0,10003.0,10010.0,0,0,0,,0,NO_TRADES
-1,414900,-585100,-8.0,10010.0,10002.0,0,0,0,,0,NO_TRADES
-1,415800,-584200,-9.0,10001.0,9992.0,2,6,8,0.75,300,WHALE
-1,415900,-584100,11.5,9992.0,10003.5,2,6,8,0.75,300,WHALE
-1,418300,-581700,8.0,10001.0,10009.0,0,0,0,,0,NO_TRADES
-1,418400,-581600,-7.5,10009.0,10001.5,0,0,0,,0,NO_TRADES
-1,418600,-581400,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
-1,418700,-581300,8.0,9993.0,10001.0,0,0,0,,0,NO_TRADES
-1,419100,-580900,7.5,10000.5,10008.0,0,0,0,,0,NO_TRADES
-1,419200,-580800,-8.0,10008.0,10000.0,0,0,0,,0,NO_TRADES
-1,420400,-579600,11.5,9997.5,10009.0,0,0,0,,0,NO_TRADES
-1,420500,-579500,-10.0,10009.0,9999.0,0,0,0,,0,NO_TRADES
-1,421500,-578500,9.5,9998.5,10008.0,0,0,0,,0,NO_TRADES
-1,421600,-578400,-9.0,10008.0,9999.0,0,0,0,,0,NO_TRADES
-1,423500,-576500,9.0,9994.0,10003.0,0,0,0,,0,NO_TRADES
-1,423900,-576100,6.5,10003.0,10009.5,0,0,0,,0,NO_TRADES
-1,424000,-576000,-6.5,10009.5,10003.0,0,0,0,,0,NO_TRADES
-1,424800,-575200,-9.0,10002.0,9993.0,2,6,12,0.5,500,SWARM
-1,424900,-575100,8.0,9993.0,10001.0,2,6,12,0.5,500,SWARM
-1,425900,-574100,9.0,10001.0,10010.0,1,7,7,1.0,0,WHALE
-1,426000,-574000,-8.0,10010.0,10002.0,1,7,7,1.0,0,WHALE
-1,426700,-573300,8.0,10002.0,10010.0,0,0,0,,0,NO_TRADES
-1,426800,-573200,-9.5,10010.0,10000.5,0,0,0,,0,NO_TRADES
-1,427200,-572800,9.0,10001.0,10010.0,0,0,0,,0,NO_TRADES
-1,427300,-572700,-9.0,10010.0,10001.0,0,0,0,,0,NO_TRADES
-1,429800,-570200,6.0,10003.0,10009.0,1,4,4,1.0,0,WHALE
-1,429900,-570100,-10.5,10009.0,9998.5,1,4,4,1.0,0,WHALE
-1,430900,-569100,8.0,10006.0,10014.0,0,0,0,,0,NO_TRADES
-1,431000,-569000,-8.0,10014.0,10006.0,0,0,0,,0,NO_TRADES
-1,431700,-568300,8.0,10006.0,10014.0,0,0,0,,0,NO_TRADES
-1,431800,-568200,-9.0,10014.0,10005.0,0,0,0,,0,NO_TRADES
-1,436900,-563100,-7.0,10009.0,10002.0,0,0,0,,0,NO_TRADES
-1,438400,-561600,9.5,10004.5,10014.0,0,0,0,,0,NO_TRADES
-1,438500,-561500,-8.0,10014.0,10006.0,0,0,0,,0,NO_TRADES
-1,442800,-557200,9.5,10003.5,10013.0,2,6,10,0.6,300,WHALE
-1,442900,-557100,-15.0,10013.0,9998.0,2,6,10,0.6,300,WHALE
-1,443000,-557000,6.0,9998.0,10004.0,2,6,10,0.6,300,WHALE
-1,445400,-554600,8.0,10005.0,10013.0,1,8,8,1.0,0,WHALE
-1,445500,-554500,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
-1,445900,-554100,8.0,10005.0,10013.0,0,0,0,,0,NO_TRADES
-1,446000,-554000,-8.0,10013.0,10005.0,0,0,0,,0,NO_TRADES
-1,446900,-553100,-8.5,10006.5,9998.0,0,0,0,,0,NO_TRADES
-1,447000,-553000,9.5,9998.0,10007.5,0,0,0,,0,NO_TRADES
-1,448000,-552000,-7.0,10006.5,9999.5,0,0,0,,0,NO_TRADES
-1,448100,-551900,8.0,9999.5,10007.5,0,0,0,,0,NO_TRADES
-1,448200,-551800,-10.5,10007.5,9997.0,0,0,0,,0,NO_TRADES
-1,448300,-551700,8.0,9997.0,10005.0,0,0,0,,0,NO_TRADES
-1,450200,-549800,-8.0,10006.0,9998.0,0,0,0,,0,NO_TRADES
-1,450300,-549700,7.0,9998.0,10005.0,0,0,0,,0,NO_TRADES
-1,452000,-548000,-7.5,10003.5,9996.0,2,7,12,0.5833333333333334,500,SWARM
-1,452100,-547900,9.5,9996.0,10005.5,2,7,12,0.5833333333333334,500,SWARM
-1,453900,-546100,9.0,9996.0,10005.0,0,0,0,,0,NO_TRADES
-1,456700,-543300,-10.0,10003.0,9993.0,0,0,0,,0,NO_TRADES
-1,456800,-543200,10.0,9993.0,10003.0,0,0,0,,0,NO_TRADES
-1,460000,-540000,-8.0,10003.0,9995.0,0,0,0,,0,NO_TRADES
-1,460100,-539900,7.0,9995.0,10002.0,0,0,0,,0,NO_TRADES
-1,460200,-539800,-7.0,10002.0,9995.0,0,0,0,,0,NO_TRADES
-1,460400,-539600,9.0,9995.0,10004.0,0,0,0,,0,NO_TRADES
-1,462800,-537200,-10.0,10006.0,9996.0,0,0,0,,0,NO_TRADES
-1,462900,-537100,9.0,9996.0,10005.0,0,0,0,,0,NO_TRADES
-1,463700,-536300,-8.0,10004.0,9996.0,1,6,6,1.0,0,WHALE
-1,463800,-536200,8.0,9996.0,10004.0,1,6,6,1.0,0,WHALE
-1,464900,-535100,8.0,10003.0,10011.0,0,0,0,,0,NO_TRADES
-1,465000,-535000,-9.0,10011.0,10002.0,0,0,0,,0,NO_TRADES
-1,467400,-532600,7.0,10000.0,10007.0,1,5,5,1.0,0,WHALE
-1,467500,-532500,-8.0,10007.0,9999.0,1,5,5,1.0,0,WHALE
-1,467800,-532200,11.0,9994.5,10005.5,2,8,13,0.6153846153846154,300,WHALE
-1,468900,-531100,-8.0,10001.0,9993.0,0,0,0,,0,NO_TRADES
-1,469000,-531000,16.0,9993.0,10009.0,0,0,0,,0,NO_TRADES
-1,469100,-530900,-7.0,10009.0,10002.0,0,0,0,,0,NO_TRADES
-1,470000,-530000,10.0,10002.0,10012.0,0,0,0,,0,NO_TRADES
